province,disease,age_group,sex,persons
เพชรบูรณ์,โรคหอบหืด,45-49,ชาย,1220
เพชรบูรณ์,โรคหอบหืด,45-49,หญิง,2690
เพชรบูรณ์,โรคหอบหืด,5-9,ชาย,4798
เพชรบูรณ์,โรคหอบหืด,5-9,หญิง,2768
เพชรบูรณ์,โรคหอบหืด,50-54,ชาย,1276
เพชรบูรณ์,โรคหอบหืด,50-54,หญิง,3017
เพชรบูรณ์,โรคหอบหืด,55-59,ชาย,1618
เพชรบูรณ์,โรคหอบหืด,55-59,หญิง,3999
เพชรบูรณ์,โรคหอบหืด,60-64,ชาย,1702
เพชรบูรณ์,โรคหอบหืด,60-64,หญิง,4060
เพชรบูรณ์,โรคหอบหืด,65-69,ชาย,1217
เพชรบูรณ์,โรคหอบหืด,65-69,หญิง,3661
เพชรบูรณ์,โรคหอบหืด,70-74,ชาย,1016
เพชรบูรณ์,โรคหอบหืด,70-74,หญิง,2635
เพชรบูรณ์,โรคหอบหืด,75-79,ชาย,656
เพชรบูรณ์,โรคหอบหืด,75-79,หญิง,1545
เพชรบูรณ์,โรคหอบหืด,80+,ชาย,486
เพชรบูรณ์,โรคหอบหืด,80+,หญิง,1317
เพชรบูรณ์,โรคหอบหืด,ไม่ทราบ,ชาย,2
เพชรบูรณ์,โรคหอบหืด,ไม่ทราบ,ไม่ระบุ,58
เพชรบูรณ์,โรคเยื่อจมูกอักเสบจากภูมิแพ้,0-4,ชาย,1894
เพชรบูรณ์,โรคเยื่อจมูกอักเสบจากภูมิแพ้,0-4,หญิง,1313
เพชรบูรณ์,โรคเยื่อจมูกอักเสบจากภูมิแพ้,10-14,ชาย,2409
เพชรบูรณ์,โรคเยื่อจมูกอักเสบจากภูมิแพ้,10-14,หญิง,1363
เพชรบูรณ์,โรคเยื่อจมูกอักเสบจากภูมิแพ้,15-19,ชาย,445
เพชรบูรณ์,โรคเยื่อจมูกอักเสบจากภูมิแพ้,15-19,หญิง,505
เพชรบูรณ์,โรคเยื่อจมูกอักเสบจากภูมิแพ้,20-24,ชาย,351
เพชรบูรณ์,โรคเยื่อจมูกอักเสบจากภูมิแพ้,20-24,หญิง,434
เพชรบูรณ์,โรคเยื่อจมูกอักเสบจากภูมิแพ้,25-29,ชาย,477
เพชรบูรณ์,โรคเยื่อจมูกอักเสบจากภูมิแพ้,25-29,หญิง,751
เพชรบูรณ์,โรคเยื่อจมูกอักเสบจากภูมิแพ้,30-34,ชาย,478
เพชรบูรณ์,โรคเยื่อจมูกอักเสบจากภูมิแพ้,30-34,หญิง,962
เพชรบูรณ์,โรคเยื่อจมูกอักเสบจากภูมิแพ้,35-39,ชาย,375
เพชรบูรณ์,โรคเยื่อจมูกอักเสบจากภูมิแพ้,35-39,หญิง,907
เพชรบูรณ์,โรคเยื่อจมูกอักเสบจากภูมิแพ้,40-44,ชาย,414
เพชรบูรณ์,โรคเยื่อจมูกอักเสบจากภูมิแพ้,40-44,หญิง,953
เพชรบูรณ์,โรคเยื่อจมูกอักเสบจากภูมิแพ้,45-49,ชาย,503
เพชรบูรณ์,โรคเยื่อจมูกอักเสบจากภูมิแพ้,45-49,หญิง,1072
เพชรบูรณ์,โรคเยื่อจมูกอักเสบจากภูมิแพ้,5-9,ชาย,4074
เพชรบูรณ์,โรคเยื่อจมูกอักเสบจากภูมิแพ้,5-9,หญิง,2915
เพชรบูรณ์,โรคเยื่อจมูกอักเสบจากภูมิแพ้,50-54,ชาย,473
เพชรบูรณ์,โรคเยื่อจมูกอักเสบจากภูมิแพ้,50-54,หญิง,1199
เพชรบูรณ์,โรคเยื่อจมูกอักเสบจากภูมิแพ้,55-59,ชาย,495
เพชรบูรณ์,โรคเยื่อจมูกอักเสบจากภูมิแพ้,55-59,หญิง,1142
เพชรบูรณ์,โรคเยื่อจมูกอักเสบจากภูมิแพ้,60-64,ชาย,652
เพชรบูรณ์,โรคเยื่อจมูกอักเสบจากภูมิแพ้,60-64,หญิง,981
เพชรบูรณ์,โรคเยื่อจมูกอักเสบจากภูมิแพ้,65-69,ชาย,534
เพชรบูรณ์,โรคเยื่อจมูกอักเสบจากภูมิแพ้,65-69,หญิง,727
เพชรบูรณ์,โรคเยื่อจมูกอักเสบจากภูมิแพ้,70-74,ชาย,339
เพชรบูรณ์,โรคเยื่อจมูกอักเสบจากภูมิแพ้,70-74,หญิง,432
เพชรบูรณ์,โรคเยื่อจมูกอักเสบจากภูมิแพ้,75-79,ชาย,251
เพชรบูรณ์,โรคเยื่อจมูกอักเสบจากภูมิแพ้,75-79,หญิง,237
เพชรบูรณ์,โรคเยื่อจมูกอักเสบจากภูมิแพ้,80+,ชาย,165
เพชรบูรณ์,โรคเยื่อจมูกอักเสบจากภูมิแพ้,80+,หญิง,193
เพชรบูรณ์,โรคเยื่อจมูกอักเสบจากภูมิแพ้,ไม่ทราบ,ไม่ระบุ,24
เพชรบูรณ์,โรคเยื่อบุตาอักเสบ,0-4,ชาย,1247
เพชรบูรณ์,โรคเยื่อบุตาอักเสบ,0-4,หญิง,985
เพชรบูรณ์,โรคเยื่อบุตาอักเสบ,10-14,ชาย,1157
เพชรบูรณ์,โรคเยื่อบุตาอักเสบ,10-14,หญิง,959
เพชรบูรณ์,โรคเยื่อบุตาอักเสบ,15-19,ชาย,846
เพชรบูรณ์,โรคเยื่อบุตาอักเสบ,15-19,หญิง,999
เพชรบูรณ์,โรคเยื่อบุตาอักเสบ,20-24,ชาย,975
เพชรบูรณ์,โรคเยื่อบุตาอักเสบ,20-24,หญิง,717
เพชรบูรณ์,โรคเยื่อบุตาอักเสบ,25-29,ชาย,921
เพชรบูรณ์,โรคเยื่อบุตาอักเสบ,25-29,หญิง,1075
เพชรบูรณ์,โรคเยื่อบุตาอักเสบ,30-34,ชาย,974
เพชรบูรณ์,โรคเยื่อบุตาอักเสบ,30-34,หญิง,1095
เพชรบูรณ์,โรคเยื่อบุตาอักเสบ,35-39,ชาย,944
เพชรบูรณ์,โรคเยื่อบุตาอักเสบ,35-39,หญิง,1191
เพชรบูรณ์,โรคเยื่อบุตาอักเสบ,40-44,ชาย,1210
เพชรบูรณ์,โรคเยื่อบุตาอักเสบ,40-44,หญิง,1363
เพชรบูรณ์,โรคเยื่อบุตาอักเสบ,45-49,ชาย,1257
เพชรบูรณ์,โรคเยื่อบุตาอักเสบ,45-49,หญิง,1801
เพชรบูรณ์,โรคเยื่อบุตาอักเสบ,5-9,ชาย,1341
เพชรบูรณ์,โรคเยื่อบุตาอักเสบ,5-9,หญิง,898
เพชรบูรณ์,โรคเยื่อบุตาอักเสบ,50-54,ชาย,1406
เพชรบูรณ์,โรคเยื่อบุตาอักเสบ,50-54,หญิง,2303
เพชรบูรณ์,โรคเยื่อบุตาอักเสบ,55-59,ชาย,1540
เพชรบูรณ์,โรคเยื่อบุตาอักเสบ,55-59,หญิง,2761
